3.59	-73.87	-43.47	-49.95	-65.53	-35.3	-22.91	69.71	90.81	85.94	0.0	1.0	
86.28	-18.87	-83.56	-0.91	-94.8	-89.7	22.75	76.42	-54.34	78.89	0.0	1.0	
4.84	4.79	93.15	57.3	-34.6	-94.39	13.89	-12.34	36.82	3.59	0.0	1.0	
-7.0	18.4	83.64	-87.95	98.48	74.63	-93.91	-57.92	51.16	61.58	0.0	1.0	
-45.81	-90.22	-98.63	-53.8	26.86	-99.05	-34.84	97.6	97.45	99.12	0.0	1.0	
68.83	-69.83	40.31	15.75	-65.94	-2.54	30.75	-47.14	83.78	-57.76	0.0	1.0	
46.4	11.21	2.27	76.78	-39.82	75.61	-79.56	-35.19	63.43	-51.97	0.0	1.0	
73.22	-49.85	-44.28	-20.41	0.73	-58.31	3.48	-20.31	37.15	75.23	0.0	1.0	
69.25	-94.36	-92.05	-4.44	-54.87	-42.79	2.63	-96.84	98.49	83.25	0.0	1.0	
87.21	-13.09	-26.99	63.77	-27.16	-51.72	15.6	-40.11	-82.25	65.4	0.0	1.0	
-33.79	50.54	91.15	-59.9	-80.68	52.24	22.32	-21.23	38.76	-1.8	0.0	1.0	
-33.83	42.67	88.61	-92.12	90.87	9.31	-45.84	-14.77	-58.21	-75.26	0.0	1.0	
-88.4	74.91	-13.61	-76.44	9.29	-66.22	-79.56	-42.26	45.71	8.54	0.0	1.0	
-53.53	55.12	95.18	30.84	41.13	-65.07	-46.68	-14.9	-41.55	-98.76	0.0	1.0	
42.81	89.03	-34.81	-75.84	41.41	-27.24	-25.58	4.32	-42.21	76.91	0.0	1.0	
93.92	-82.71	76.68	26.72	-87.44	39.0	-70.89	-23.87	82.33	57.11	0.0	1.0	
0.31	96.64	72.8	-96.5	23.52	74.65	-73.31	-75.16	99.16	-38.82	0.0	1.0	
56.77	-65.72	-89.26	1.73	40.9	35.67	-58.13	-51.97	-33.34	51.87	0.0	1.0	
-73.95	-46.81	-44.87	-87.53	40.99	90.11	31.8	-60.67	-44.26	-49.79	0.0	1.0	
-83.3	13.14	26.35	-79.15	87.76	49.87	-66.27	-66.17	95.7	-74.1	0.0	1.0	
-15.16	28.34	-77.77	96.14	-23.01	-37.87	7.64	-65.09	94.17	19.83	0.0	1.0	
-35.41	-88.27	-75.66	-95.0	-15.47	-98.54	-43.04	-38.43	-65.35	98.11	0.0	1.0	
-59.51	16.34	28.81	-22.94	28.55	-54.45	3.24	-7.52	58.74	64.66	0.0	1.0	
-86.82	96.84	89.78	50.15	-7.7	-41.08	-33.92	-84.12	95.88	78.37	0.0	1.0	
82.61	-52.21	92.05	29.84	-87.22	-69.98	71.28	-27.29	91.71	27.99	0.0	1.0	
-23.67	-37.6	17.43	94.02	-31.72	29.59	44.23	-77.56	90.91	-60.72	0.0	1.0	
26.04	-83.21	-99.43	-0.13	-38.08	53.59	28.95	1.59	-10.91	-26.27	0.0	1.0	
-29.74	88.66	-34.22	-94.1	54.01	-27.87	-98.34	-63.57	44.11	-66.32	0.0	1.0	
61.29	34.47	-74.59	0.11	31.66	18.68	-9.27	-62.39	37.06	-95.63	0.0	1.0	
38.33	-34.62	98.08	24.98	25.39	-51.4	-74.71	3.93	-85.43	-25.34	0.0	1.0	
57.44	-5.51	14.86	-37.21	-51.41	-6.48	19.84	16.95	-66.31	50.64	0.0	1.0	
-33.21	-5.39	-14.93	-84.23	-76.86	-80.95	-17.09	-28.03	17.85	-10.88	0.0	1.0	
-7.55	-32.37	-2.93	-61.59	-60.24	77.22	75.7	-62.61	-79.03	61.48	0.0	1.0	
-10.9	64.4	-80.18	-53.76	45.12	-89.79	73.78	-29.77	21.62	-28.34	0.0	1.0	
-1.28	-30.0	33.17	-68.4	-55.68	-34.87	-57.68	69.67	-4.36	0.38	0.0	1.0	
-97.2	2.13	-39.35	-11.18	86.75	-6.32	-72.09	-28.52	92.43	-44.48	0.0	1.0	
26.77	-41.7	5.64	49.32	61.81	-22.98	-66.89	29.97	-84.02	-30.7	0.0	1.0	
-75.5	5.29	90.14	-75.64	-39.91	-71.95	70.37	-63.85	72.1	-27.01	0.0	1.0	
-5.4	-48.36	4.51	19.27	-23.63	-98.79	-35.8	-68.54	-66.35	27.12	0.0	1.0	
30.91	78.55	77.37	-76.83	-87.27	57.34	-11.88	-8.58	77.25	-45.65	0.0	1.0	
-47.24	58.35	-44.02	83.26	-73.67	-85.9	-50.48	98.27	-88.04	-48.41	0.0	1.0	
-81.56	16.49	52.91	79.47	-90.68	51.05	-84.09	-7.69	52.36	5.56	0.0	1.0	
-33.71	-76.46	-38.53	-62.87	-78.06	73.45	-44.22	2.08	-42.01	-47.3	0.0	1.0	
47.59	31.8	27.73	92.11	-59.05	-94.41	-79.03	-44.86	-9.47	58.05	0.0	1.0	
-72.6	23.46	-48.62	-59.73	66.58	9.12	-76.31	-50.58	-71.38	-90.79	0.0	1.0	
-66.29	-91.42	-88.26	-88.66	98.34	-63.59	-86.24	13.11	45.9	56.45	0.0	1.0	
-54.13	48.94	-23.01	-11.21	34.29	-15.5	-7.38	-82.42	-19.25	-55.55	0.0	1.0	
6.59	-15.55	33.2	-91.19	-65.0	55.07	13.19	13.06	-67.02	21.12	0.0	1.0	
34.84	-80.83	80.54	92.14	53.15	-56.81	-86.42	-15.65	76.39	1.32	0.0	1.0	
-27.39	31.03	68.49	-37.67	-40.43	-29.43	-9.6	-44.62	25.97	-12.07	0.0	1.0	
-93.57	44.36	34.55	-7.45	-47.03	24.33	-94.52	-51.72	29.05	34.9	0.0	1.0	
-55.4	-75.83	-12.73	79.87	-73.2	-38.19	-56.58	58.76	82.16	39.26	0.0	1.0	
40.32	-16.43	-71.78	-15.69	-25.09	16.99	9.88	-81.08	54.7	-80.04	0.0	1.0	
-6.89	-11.88	-62.31	-2.4	93.73	-94.93	-13.07	-45.23	79.5	-63.87	0.0	1.0	
-99.77	63.88	-46.27	-99.59	74.59	-31.82	-94.29	-61.75	-0.15	-0.63	0.0	1.0	
77.17	-78.14	-48.75	63.07	-83.95	45.07	88.18	-83.4	-13.53	88.94	0.0	1.0	
-64.43	-0.06	-59.14	-73.03	-21.88	-3.62	-11.02	-67.49	20.51	-39.4	0.0	1.0	
-98.1	63.12	-46.81	-29.13	-95.53	22.04	-36.62	-2.51	62.53	58.72	0.0	1.0	
-85.58	-10.49	-71.12	-83.38	35.55	86.62	70.75	-83.43	-23.27	-41.4	0.0	1.0	
-57.65	-42.26	49.03	17.05	-83.81	59.47	-1.61	-93.01	11.43	-54.89	0.0	1.0	
-35.04	-21.77	-13.28	-49.68	-40.38	-36.34	22.93	-56.18	92.56	-34.01	0.0	1.0	
91.48	47.78	21.6	9.93	-64.58	-39.03	-53.48	17.45	-28.62	44.93	0.0	1.0	
94.52	-18.83	-4.95	-83.93	-79.54	58.03	26.53	-83.56	-5.92	-55.39	0.0	1.0	
-94.66	46.51	-76.91	-76.23	-9.59	93.91	82.96	-67.69	-77.98	33.76	0.0	1.0	
30.54	38.3	-15.59	-15.34	-65.11	89.71	43.51	-88.01	-35.81	-47.81	0.0	1.0	
69.57	54.13	-20.75	-19.77	-72.2	-60.47	58.4	-2.13	-51.29	97.66	0.0	1.0	
-35.02	-36.12	9.44	81.68	16.44	23.23	-26.18	-41.08	-62.99	60.09	0.0	1.0	
-82.51	48.15	94.68	76.17	68.66	-44.07	-74.42	-93.26	79.89	98.32	0.0	1.0	
-82.52	-39.7	3.14	7.92	-39.17	-83.87	-89.96	-93.86	-84.74	5.8	0.0	1.0	
-69.78	73.97	-28.58	33.63	21.05	14.26	46.36	-94.06	16.06	-16.54	0.0	1.0	
52.82	40.4	-95.92	90.92	-31.31	-97.56	-73.61	45.27	65.78	-74.16	0.0	1.0	
-22.48	-38.48	0.78	10.19	-64.99	-34.38	-16.17	-3.5	-10.22	-19.06	0.0	1.0	
83.27	-39.59	-88.38	-4.99	59.7	-8.05	-45.77	-8.48	-62.56	71.09	0.0	1.0	
7.37	-96.78	44.16	78.55	-56.13	-62.11	-12.71	-89.42	44.72	16.9	0.0	1.0	
-95.2	-37.7	71.85	-72.5	85.02	-84.48	-77.84	5.13	-66.08	36.97	0.0	1.0	
16.95	-92.93	92.0	-66.18	-73.68	3.23	-31.38	-19.78	42.72	-25.01	0.0	1.0	
-49.97	-87.81	14.01	0.39	43.41	-70.47	-94.31	-82.17	-88.47	34.93	0.0	1.0	
-78.52	-89.53	-82.42	-57.54	-21.91	-56.31	-46.73	-92.88	-86.98	42.22	0.0	1.0	
81.32	-34.36	-66.8	-15.78	-81.91	-9.48	41.33	3.11	57.52	14.94	0.0	1.0	
75.37	24.1	-69.9	1.5	-75.92	73.96	57.39	-61.98	14.14	-81.17	0.0	1.0	
94.66	8.69	47.54	29.57	-66.15	7.16	-83.98	-89.77	-56.12	-20.09	0.0	1.0	
-38.56	52.78	65.86	20.12	-56.02	3.07	-55.43	-13.68	23.54	35.04	0.0	1.0	
14.78	-94.7	-36.95	-79.65	39.25	-88.61	57.28	37.26	-19.65	-30.16	0.0	1.0	
-22.16	89.85	44.96	-7.58	10.28	-85.21	-48.32	-50.83	27.89	-41.84	0.0	1.0	
59.42	-41.13	70.64	-15.68	-33.16	52.47	-82.9	-15.15	53.28	61.31	0.0	1.0	
-68.73	-21.58	17.46	-91.54	-65.42	-54.59	-65.86	-14.25	11.93	21.73	0.0	1.0	
68.73	-30.39	-28.07	-40.92	-20.51	-64.1	-11.49	-97.56	84.85	-61.9	0.0	1.0	
-92.58	74.87	12.36	60.04	-61.5	-74.51	-38.41	-73.98	40.12	-98.16	0.0	1.0	
-28.89	88.11	-30.23	11.37	37.65	1.78	-60.56	-66.48	-62.59	-76.73	0.0	1.0	
88.38	1.69	13.62	75.1	55.58	-95.2	-60.67	-78.79	-72.42	-88.26	0.0	1.0	
82.36	71.07	-21.21	65.58	37.01	-77.33	-31.96	-36.43	63.76	-50.14	0.0	1.0	
20.61	63.01	-34.47	56.39	-45.55	-4.72	54.32	-76.82	-5.8	42.28	0.0	1.0	
-26.13	-43.66	-91.32	-10.71	-77.16	11.87	-74.24	9.58	62.22	-25.83	0.0	1.0	
45.56	92.8	68.69	8.0	-42.83	83.2	-92.92	-85.95	42.08	10.9	0.0	1.0	
-91.54	29.46	-20.57	5.68	16.89	21.1	46.2	-64.57	69.59	-36.07	0.0	1.0	
-61.19	-99.83	35.42	-20.74	-96.27	-67.29	-7.38	35.77	75.66	-54.1	0.0	1.0	
93.59	34.66	35.3	55.94	-75.38	-67.0	-12.25	-55.19	91.1	-32.26	0.0	1.0	
88.5	47.19	63.89	38.13	-34.0	-40.7	29.52	-36.7	-75.98	-76.78	0.0	1.0	
-50.8	37.01	49.5	-86.74	-42.19	-17.28	91.21	-50.97	-68.66	-48.4	0.0	1.0	
18.07	-64.09	-95.9	1.15	-32.98	-47.75	-13.82	-1.19	-22.87	28.77	0.0	1.0	
-2.56	-86.28	74.03	12.37	53.37	72.37	-76.88	-46.05	-0.74	71.67	0.0	1.0	
14.69	63.59	-55.11	14.6	64.68	-24.84	26.73	-59.08	-35.16	1.51	0.0	1.0	
89.17	77.65	80.79	6.11	-95.25	91.9	-96.35	-12.02	-87.36	-44.62	0.0	1.0	
-71.56	33.65	86.33	-20.57	8.79	36.46	-94.46	-92.66	58.28	-98.9	0.0	1.0	
-80.47	68.3	-1.17	82.3	-81.99	43.3	-98.89	-62.55	-15.31	-50.32	0.0	1.0	
-74.06	-26.2	-92.41	-94.24	-16.6	69.32	31.03	-8.6	65.76	-53.58	0.0	1.0	
-69.85	93.74	-77.11	-60.1	56.74	-54.12	-37.58	-65.09	-4.69	7.02	0.0	1.0	
75.22	68.38	-68.33	-9.19	-3.86	61.46	-49.68	-78.42	45.07	-57.44	0.0	1.0	
25.71	52.06	-97.1	-84.18	8.85	-90.92	71.41	-7.41	-73.47	41.06	0.0	1.0	
10.56	-1.69	24.85	-24.99	-57.46	-74.82	-69.28	-22.07	-47.89	72.04	0.0	1.0	
-51.23	-89.21	54.85	-50.38	-44.54	-22.97	12.39	-29.22	31.52	92.28	0.0	1.0	
-70.39	36.94	-74.29	-38.5	45.11	28.93	-29.1	-43.86	-56.44	-50.19	0.0	1.0	
-43.67	47.42	10.22	-98.69	-19.42	65.96	-55.16	-81.83	76.69	52.32	0.0	1.0	
11.99	8.68	-26.4	52.07	-10.28	-47.32	-38.92	-37.04	-34.88	17.9	0.0	1.0	
-53.72	-7.61	-13.77	-1.82	-36.79	-2.8	-62.4	53.37	27.53	-71.62	0.0	1.0	
71.2	-18.78	-40.7	-86.28	-18.57	-56.89	15.05	44.66	-17.44	-9.81	0.0	1.0	
64.12	-66.51	-87.6	-15.3	52.34	79.95	-96.4	-24.19	-81.57	39.69	0.0	1.0	
-41.66	99.44	24.59	-49.02	17.6	-23.28	-98.47	35.25	0.2	-64.69	0.0	1.0	
-61.52	76.01	22.03	46.03	25.32	-1.79	-82.37	-14.21	59.18	4.71	0.0	1.0	
91.97	-99.28	14.82	90.61	-79.74	-24.97	-6.16	-29.94	-29.93	61.69	0.0	1.0	
-97.11	-82.37	-13.24	62.35	64.94	-59.8	-82.61	98.78	-61.29	-93.28	0.0	1.0	
41.41	-88.99	6.32	36.35	-74.96	-6.43	-9.6	-38.85	-28.13	-29.5	0.0	1.0	
52.21	9.42	-58.99	1.93	-19.49	-45.3	32.72	-31.73	69.66	73.97	0.0	1.0	
2.62	9.6	-5.64	66.88	-62.25	-33.34	-20.38	47.11	-75.97	23.08	0.0	1.0	
37.19	-99.29	-67.64	-73.68	18.69	-93.64	64.47	-22.72	-14.79	61.98	0.0	1.0	
-53.54	7.92	-71.42	9.83	95.36	-25.42	52.71	-99.58	-13.92	11.49	0.0	1.0	
-4.92	-39.43	-63.41	-79.45	-45.86	80.76	87.15	-97.74	42.56	62.44	0.0	1.0	
-27.35	46.98	-95.44	-49.45	-16.69	54.24	-20.37	-70.92	-31.37	-84.97	0.0	1.0	
-23.99	-83.98	81.51	-11.34	29.27	-43.94	-49.22	-20.67	-31.94	-48.99	0.0	1.0	
50.21	12.02	-38.3	39.49	5.32	-44.58	22.78	-94.47	44.45	17.61	0.0	1.0	
-67.47	-56.43	-88.97	2.52	-87.74	31.25	86.78	-20.75	-22.47	-7.72	0.0	1.0	
66.19	-85.59	41.37	-31.78	51.61	45.95	-69.13	-98.43	-54.7	65.53	0.0	1.0	
8.86	-73.1	2.01	-99.58	99.5	-62.65	-88.92	23.42	-44.5	81.76	0.0	1.0	
-25.39	-18.05	57.31	-7.03	64.83	23.26	-92.66	-56.58	-3.07	74.07	0.0	1.0	
-99.16	84.47	95.39	-95.77	-24.83	43.11	-70.16	-63.44	-88.52	-17.44	0.0	1.0	
-45.71	-22.56	18.68	-6.84	-19.97	60.52	-92.01	44.89	63.68	24.77	0.0	1.0	
86.77	-74.59	-99.35	38.23	-2.29	-19.22	-83.14	-27.36	-54.79	8.99	0.0	1.0	
40.5	-92.5	-40.21	-88.95	-17.56	-33.26	94.46	-44.08	-53.93	-55.31	0.0	1.0	
91.63	27.35	-57.04	-66.45	-55.38	16.74	-17.08	-46.53	92.6	-52.27	0.0	1.0	
-15.22	60.99	-71.66	-70.52	3.03	-32.43	-98.11	19.95	77.37	44.04	0.0	1.0	
47.79	-27.21	-70.13	-9.66	-35.69	35.43	-15.98	-28.77	-76.95	93.74	0.0	1.0	
-1.98	-89.33	-18.02	-32.61	44.41	38.45	16.01	-74.06	-51.26	63.01	0.0	1.0	
-22.45	10.77	85.75	58.91	-19.04	-99.87	66.7	-66.0	-70.79	-79.66	0.0	1.0	
-88.46	-38.89	-71.23	18.81	70.93	24.88	-56.11	-62.5	27.48	-66.82	0.0	1.0	
-20.49	-75.56	9.79	-77.71	37.81	-64.38	-85.3	-86.04	31.36	-35.63	0.0	1.0	
-98.86	71.26	-47.6	15.61	-89.23	-58.43	-42.97	46.84	70.06	83.09	0.0	1.0	
-39.97	20.98	-35.38	-62.72	-92.35	40.33	-56.78	-1.24	81.81	-75.05	0.0	1.0	
44.88	-8.85	71.25	41.08	-13.43	-41.04	-58.41	-63.36	29.81	-62.72	0.0	1.0	
-35.39	-89.81	16.37	-55.91	-9.81	-57.59	50.23	-50.89	65.04	14.76	0.0	1.0	
-76.63	14.79	79.4	-52.53	3.46	25.56	-52.78	-87.18	-95.83	-62.56	0.0	1.0	
33.36	54.27	-63.52	45.37	-32.08	-29.47	84.53	-53.45	-89.97	-6.11	0.0	1.0	
-99.29	-8.86	-48.16	-44.73	41.49	-31.61	-91.02	65.43	48.11	83.4	0.0	1.0	
4.37	-18.95	-52.61	-29.4	-94.87	5.49	-63.99	-5.0	40.17	77.29	0.0	1.0	
-64.07	-54.11	16.35	51.34	-47.13	-94.82	-7.36	-31.89	29.75	4.72	0.0	1.0	
-93.24	-82.27	88.07	32.87	-0.5	-73.39	46.07	-83.15	-74.06	53.9	0.0	1.0	
91.18	17.36	-93.67	-90.23	-72.0	20.89	-97.72	-79.92	24.36	61.69	0.0	1.0	
-66.69	12.65	-59.37	-94.27	-31.42	-57.38	-76.08	-19.26	89.45	40.29	0.0	1.0	
48.51	-64.36	23.97	-57.13	-54.15	32.23	-79.49	-83.59	-80.41	-19.03	0.0	1.0	
-87.87	-66.69	-0.6	33.24	91.64	56.34	-28.66	-76.94	-34.96	83.85	0.0	1.0	
-72.14	-27.32	33.29	44.46	-44.77	-80.31	-96.65	-90.54	24.3	-5.28	0.0	1.0	
87.88	64.52	84.31	-8.8	42.33	-88.05	-2.71	-50.05	16.37	87.0	0.0	1.0	
-83.87	29.57	-37.87	-51.1	-51.98	2.8	-54.87	87.88	-49.4	-11.29	0.0	1.0	
-37.77	-73.59	8.35	-49.61	75.71	38.66	-80.65	42.17	-0.28	-79.97	0.0	1.0	
-37.86	-19.13	77.12	-95.41	-30.71	-81.75	33.05	-72.47	69.52	-56.67	0.0	1.0	
9.2	-52.77	-30.6	89.58	-70.82	-90.28	-35.9	-84.76	17.11	34.69	0.0	1.0	
-7.98	-44.06	-99.69	-74.9	-27.32	-26.98	-49.28	-88.1	-21.65	26.97	0.0	1.0	
59.59	64.62	48.86	-86.89	-52.41	-20.81	-71.3	-24.01	-61.55	33.73	0.0	1.0	
-45.19	-78.61	-49.58	-82.07	37.69	-30.4	-22.77	-91.31	-67.92	-77.28	0.0	1.0	
72.0	41.04	30.33	-32.21	-94.92	-90.73	-85.17	75.75	90.77	-67.23	0.0	1.0	
-87.63	4.6	-70.85	96.79	-50.23	-24.46	-54.87	44.96	-0.86	-18.68	0.0	1.0	
41.31	-32.94	-71.72	-97.0	12.38	-76.03	-7.07	-20.46	-1.74	88.76	0.0	1.0	
51.29	-94.71	-53.83	-16.87	-73.38	-26.36	-54.67	-79.23	4.66	73.02	0.0	1.0	
-98.64	56.09	11.64	72.82	-83.6	-17.15	48.64	-44.04	86.37	-56.84	0.0	1.0	
-92.59	-80.96	-21.67	-60.51	20.87	-51.6	-38.01	-22.95	-69.45	69.74	0.0	1.0	
62.44	-37.65	72.3	-85.23	-16.63	85.14	-98.17	-43.46	-62.35	9.94	0.0	1.0	
-4.18	56.66	-38.73	-60.74	-62.01	16.07	-11.74	-69.97	-25.97	-32.95	0.0	1.0	
-52.7	-99.45	-81.3	-22.5	34.29	44.06	33.69	-98.29	-49.19	23.25	0.0	1.0	
70.93	-91.62	-56.84	-87.35	67.95	-48.18	-91.73	71.75	31.35	-94.93	0.0	1.0	
-38.72	67.61	66.73	-71.84	-24.9	-54.14	-34.39	69.05	34.38	-1.05	0.0	1.0	
48.08	29.12	-29.51	0.72	18.07	-93.23	41.55	-90.17	55.53	47.68	0.0	1.0	
-49.04	7.32	-47.52	65.1	4.99	-62.17	-87.9	-62.57	16.48	71.83	0.0	1.0	
92.08	92.79	98.84	62.56	5.09	-79.94	69.3	-96.06	-2.76	-72.72	0.0	1.0	
92.34	24.32	-53.2	88.19	13.68	-67.73	-52.1	2.89	-6.99	68.8	0.0	1.0	
-5.51	59.78	44.56	69.04	2.07	-8.71	-56.34	-95.21	-27.94	-29.93	0.0	1.0	
-92.16	-37.46	-87.83	33.41	-10.2	60.75	-77.37	3.89	64.29	-9.11	0.0	1.0	
23.47	26.05	10.71	-36.76	-47.2	74.86	-69.95	-14.87	-72.0	37.05	0.0	1.0	
-27.81	8.13	-40.5	55.52	-34.79	58.19	-17.39	-89.43	-67.68	-28.15	0.0	1.0	
-30.07	49.22	57.81	99.66	82.93	-50.11	-86.07	-38.77	2.3	91.67	0.0	1.0	
14.13	91.87	-40.37	-93.98	-10.14	37.68	-20.6	-6.43	-81.36	4.99	0.0	1.0	
-47.77	17.05	-29.73	-96.11	2.55	-37.32	-65.77	79.64	93.3	43.99	0.0	1.0	
-64.08	8.76	81.88	48.83	-68.69	-70.68	28.19	11.86	-1.75	32.5	0.0	1.0	
-99.61	-49.11	-65.16	18.16	-43.61	65.93	-92.66	-7.48	-48.18	59.25	0.0	1.0	
-23.62	-20.61	76.1	52.65	37.15	-84.91	-56.7	42.84	77.76	-78.28	0.0	1.0	
12.98	65.99	-96.19	-0.95	8.66	16.61	-21.74	-19.58	-20.52	-20.05	0.0	1.0	
-4.01	-70.92	-17.97	-87.09	89.75	-59.66	75.6	-61.33	95.68	8.99	0.0	1.0	
-52.12	-94.87	-47.78	95.29	-24.34	-87.78	-83.58	-84.82	36.76	-66.72	0.0	1.0	
-73.93	5.09	55.0	98.33	-27.92	-79.54	-68.06	11.62	-46.17	-13.32	0.0	1.0	
56.96	-38.09	-63.48	37.17	-63.11	-59.06	25.94	-38.66	-4.49	-4.08	0.0	1.0	
-63.33	-20.32	-6.43	72.24	-70.15	78.58	-25.33	-57.2	76.74	-93.88	0.0	1.0	
-77.75	-9.97	98.29	73.95	-31.57	12.62	22.94	-64.19	66.24	-64.78	0.0	1.0	
80.23	-76.31	51.8	-38.22	84.58	-36.67	3.09	-92.43	77.31	3.44	0.0	1.0	
-57.4	-68.8	-51.53	-88.9	-91.12	-1.21	35.41	-72.98	-34.1	11.4	0.0	1.0	
47.65	69.82	-21.61	-15.06	-90.12	-18.21	-59.56	21.78	-79.88	65.53	0.0	1.0	
-66.4	29.35	-68.46	83.81	-42.41	-21.91	7.28	5.05	-54.73	4.3	0.0	1.0	
-97.21	-86.55	-56.16	73.91	75.81	48.25	-15.12	-35.52	-98.77	-97.46	0.0	1.0	
71.59	86.07	-9.69	-99.07	-72.0	15.87	-72.5	2.29	-5.21	-18.45	0.0	1.0	
73.27	-33.04	69.43	-12.58	-46.99	-81.82	-74.46	-91.25	89.41	-18.27	0.0	1.0	
50.57	-94.12	0.06	-42.27	-99.63	-49.8	-90.91	-88.3	-78.41	-92.03	0.0	1.0	
-74.42	70.99	-68.76	-23.57	52.53	-46.6	-39.47	-16.71	-64.15	-8.31	0.0	1.0	
-2.01	-87.52	-74.18	50.84	-1.62	-16.68	1.71	-5.18	-34.48	-34.28	0.0	1.0	
-39.11	-99.1	-98.68	-67.05	46.78	1.0	95.01	-72.68	27.55	-1.23	0.0	1.0	
48.2	-50.51	-76.61	10.15	-53.43	65.13	-82.75	-62.92	98.8	80.37	0.0	1.0	
-9.4	-37.95	-55.39	75.24	-52.23	-20.51	33.83	-69.42	-80.27	42.52	0.0	1.0	
76.08	20.99	-75.89	20.33	-97.0	16.87	-61.04	-81.76	95.42	-10.75	0.0	1.0	
76.98	-32.01	-23.45	-46.46	1.05	12.37	8.67	-50.54	-87.27	-4.21	0.0	1.0	
23.83	-54.96	-14.4	-35.6	-10.92	-55.19	-93.82	83.65	-92.34	81.87	0.0	1.0	
-65.39	-0.09	57.29	-11.52	-74.43	22.56	-58.2	-43.28	-87.22	-20.37	0.0	1.0	
-14.91	60.77	-13.79	-65.92	-27.8	36.65	36.92	-97.59	91.29	36.21	0.0	1.0	
-81.65	97.83	-68.17	-70.01	65.39	-22.94	-91.99	-60.3	-67.51	-57.29	0.0	1.0	
-95.03	97.24	-85.2	-56.3	10.77	75.03	71.03	-97.95	20.93	88.89	0.0	1.0	
7.66	4.92	24.61	48.55	-13.44	-93.12	38.05	-58.99	11.39	75.94	0.0	1.0	
-28.85	3.32	-50.15	29.46	-67.72	6.69	-7.93	14.66	85.77	-72.22	0.0	1.0	
90.31	-34.69	-19.19	-51.59	-8.94	79.75	-5.51	-64.69	-47.84	-53.76	0.0	1.0	
-76.0	54.43	-35.55	-79.98	-59.33	-11.06	-81.04	77.98	2.93	94.31	0.0	1.0	
84.11	-76.68	-20.63	-72.3	-99.03	-47.53	50.0	22.46	98.08	-33.88	0.0	1.0	
81.66	-70.54	-54.18	-26.42	5.1	32.48	21.81	-69.37	-77.55	74.41	0.0	1.0	
-24.72	53.22	77.82	-3.0	-21.25	-43.18	-90.64	19.05	1.85	89.67	0.0	1.0	
-66.96	91.27	-15.15	-39.75	-90.62	-32.16	1.73	-46.23	56.96	67.03	0.0	1.0	
-41.68	-78.91	98.0	-0.93	-14.14	-32.66	-91.1	-30.35	-49.39	-96.96	0.0	1.0	
99.57	-31.2	67.36	-35.69	-88.96	67.27	-7.15	-37.54	34.81	87.12	0.0	1.0	
29.86	-11.23	98.11	43.55	-7.99	-53.4	95.75	-74.55	-84.61	44.14	0.0	1.0	
36.09	-15.0	1.54	-18.58	-36.31	8.0	-62.24	33.3	31.81	-42.9	0.0	1.0	
-70.93	25.09	78.65	16.56	-30.1	-98.27	-16.44	34.68	70.19	27.42	0.0	1.0	
-54.97	-39.85	-84.41	20.07	71.61	-89.48	-2.52	-51.29	-15.1	43.17	0.0	1.0	
27.89	-47.74	55.49	-35.6	-91.57	-1.43	-41.75	-71.25	-19.99	67.34	0.0	1.0	
-72.26	97.64	98.42	19.46	-80.27	22.22	-31.09	-43.03	-42.92	75.75	0.0	1.0	
41.62	-8.04	9.0	9.51	34.11	84.08	-60.69	-44.66	57.66	-36.13	0.0	1.0	
2.3	91.64	-81.16	-68.56	-39.61	16.63	-0.42	-66.83	-10.9	1.64	0.0	1.0	
